tipo	Id	Orip	Ano	Turno	NoBolsa	NoCarpeta	TipoFormulario	Matricula	FechaInicial	FechaFinal	Correlativo	FolioInicial	FolioFinal	TotalFolios	NoFoliosPeriodico	CantidadPeriodico	NoFoliosMapa	CantidadMapa	NoFoliosCd	CantidadCd	Caja
2022	222920	236	2022	10342	82	12	6	33819	25/11/2022	25/11/2022	1 DE 1	32	35	4	0	0	0	0	0	0	153
2022	222923	236	2022	10343	82	12	6	53431	25/11/2022	25/11/2022	1 DE 1	36	43	8	0	0	0	0	0	0	153
2022	222930	236	2022	10344	82	12	6	1926	25/11/2022	25/11/2022	1 DE 1	44	100	57	0	0	0	0	0	0	153
2022	222934	236	2022	10346	82	12	6	14784	25/11/2022	25/11/2022	1 DE 1	101	117	17	0	0	0	0	0	0	153
2022	222938	236	2022	10347	82	12	6	21562	25/11/2022	25/11/2022	1 DE 1	118	135	18	0	0	0	0	0	0	153
2022	222941	236	2022	10348	82	13	6	57113	25/11/2022	25/11/2022	1 DE 1	1	20	20	0	0	0	0	0	0	153
2022	222945	236	2022	10349	82	13	6	53704	25/11/2022	25/11/2022	1 DE 1	21	40	20	0	0	0	0	0	0	153
2022	222950	236	2022	10350	82	13	6	12092	25/11/2022	25/11/2022	1 DE 1	41	66	26	0	0	0	0	0	0	153
2022	222953	236	2022	10351	82	13	6	87395	25/11/2022	25/11/2022	1 DE 1	67	92	26	0	0	0	0	0	0	153
2022	222957	236	2022	10353	82	13	6	53994	25/11/2022	25/11/2022	1 DE 1	93	116	24	0	0	0	0	0	0	153
2022	222959	236	2022	10354	82	13	6	91937	25/11/2022	25/11/2022	1 DE 1	117	138	22	0	0	0	0	0	0	153
2022	222964	236	2022	10355	82	13	6	70339	25/11/2022	25/11/2022	1 DE 1	139	153	15	0	0	0	0	0	0	153
2022	220290	236	2022	10356	83	1	6	6788	25/11/2022	25/11/2022	1 DE 1	1	63	63	0	0	0	0	0	0	154
2022	220294	236	2022	10357	83	1	6	57837	25/11/2022	25/11/2022	1 DE 1	64	70	7	0	0	0	0	0	0	154
2022	220297	236	2022	10361	83	1	6	44823	25/11/2022	25/11/2022	1 DE 1	71	74	4	0	0	0	0	0	0	154
2022	220301	236	2022	10362	83	1	6	50892	25/11/2022	25/11/2022	1 DE 1	75	78	4	0	0	0	0	0	0	154
2022	220303	236	2022	10363	83	1	6	33806	25/11/2022	25/11/2022	1 DE 1	79	82	4	0	0	0	0	0	0	154
2022	220307	236	2022	10367	83	1	6	41034	25/11/2022	25/11/2022	1 DE 1	83	86	4	0	0	0	0	0	0	154
2022	220310	236	2022	10368	83	1	6	42942	25/11/2022	25/11/2022	1 DE 1	87	90	4	0	0	0	0	0	0	154
2022	220316	236	2022	10369	83	1	6	44303	25/11/2022	25/11/2022	1 DE 1	91	94	4	0	0	0	0	0	0	154
2022	220320	236	2022	10370	83	1	6	82058	25/11/2022	25/11/2022	1 DE 1	95	123	29	0	0	0	0	0	0	154
2022	220323	236	2022	10371	83	1	6	34723	25/11/2022	25/11/2022	1 DE 1	124	127	4	0	0	0	0	0	0	154
2022	220327	236	2022	10372	83	1	6	34092	25/11/2022	25/11/2022	1 DE 1	128	131	4	0	0	0	0	0	0	154
2022	220329	236	2022	10373	83	1	6	62305	25/11/2022	25/11/2022	1 DE 1	132	135	4	0	0	0	0	0	0	154
2022	220331	236	2022	10375	83	1	6	34662	25/11/2022	25/11/2022	1 DE 1	136	139	4	0	0	0	0	0	0	154
2022	220333	236	2022	10377	83	1	6	43699	25/11/2022	25/11/2022	1 DE 1	140	143	4	0	0	0	0	0	0	154
2022	220337	236	2022	10378	83	1	6	91056	25/11/2022	25/11/2022	1 DE 1	144	204	61	0	0	0	0	0	0	154
2022	220344	236	2022	10380	83	1	6	44802	25/11/2022	25/11/2022	1 DE 1	205	208	4	0	0	0	0	0	0	154
2022	220347	236	2022	10382	83	2	6	44168	25/11/2022	25/11/2022	1 DE 1	1	4	4	0	0	0	0	0	0	154
2022	220349	236	2022	10384	83	2	6	31353	25/11/2022	25/11/2022	1 DE 1	5	8	4	0	0	0	0	0	0	154
2022	220353	236	2022	10386	83	2	6	17264	25/11/2022	25/11/2022	1 DE 1	9	12	4	0	0	0	0	0	0	154
2022	220355	236	2022	10387	83	2	6	23881	25/11/2022	25/11/2022	1 DE 1	13	16	4	0	0	0	0	0	0	154
2022	220358	236	2022	10388	83	2	6	42815	25/11/2022	25/11/2022	1 DE 1	17	20	4	0	0	0	0	0	0	154
2022	220360	236	2022	10389	83	2	6	42930	25/11/2022	25/11/2022	1 DE 1	21	24	4	0	0	0	0	0	0	154
2022	220363	236	2022	10391	83	2	6	42871	25/11/2022	25/11/2022	1 DE 1	25	28	4	0	0	0	0	0	0	154
2022	220368	236	2022	10392	83	2	6	27473	25/11/2022	25/11/2022	1 DE 1	29	32	4	0	0	0	0	0	0	154
2022	220371	236	2022	10394	83	2	6	39340	25/11/2022	25/11/2022	1 DE 1	33	36	4	0	0	0	0	0	0	154
2022	220373	236	2022	10396	83	2	6	44243	25/11/2022	25/11/2022	1 DE 1	37	40	4	0	0	0	0	0	0	154
2022	220383	236	2022	10397	83	2	6	44307	25/11/2022	25/11/2022	1 DE 1	41	44	4	0	0	0	0	0	0	154
2022	220387	236	2022	10398	83	2	6	51448	25/11/2022	25/11/2022	1 DE 1	45	48	4	0	0	0	0	0	0	154
2022	220391	236	2022	10399	83	2	6	40614	25/11/2022	25/11/2022	1 DE 1	49	56	8	0	0	0	0	0	0	154
2022	220396	236	2022	10400	83	2	6	51444	25/11/2022	25/11/2022	1 DE 1	57	60	4	0	0	0	0	0	0	154
2022	220401	236	2022	10401	83	2	6	27920	25/11/2022	25/11/2022	1 DE 1	61	78	18	0	0	0	0	0	0	154
2022	220405	236	2022	10402	83	2	6	24087	25/11/2022	25/11/2022	1 DE 1	79	101	23	0	0	0	0	0	0	154
2022	220410	236	2022	10403	83	2	6	29451	25/11/2022	25/11/2022	1 DE 1	102	105	4	0	0	0	0	0	0	154
2022	220414	236	2022	10404	83	2	6	51522	25/11/2022	25/11/2022	1 DE 1	106	109	4	0	0	0	0	0	0	154
2022	220419	236	2022	10405	83	3	6	29773	25/11/2022	25/11/2022	1 DE 1	1	162	162	0	0	0	0	0	0	154
2022	220799	236	2022	10407	83	3	6	44238	25/11/2022	25/11/2022	1 DE 1	163	166	4	0	0	0	0	0	0	154
2022	220808	236	2022	10408	83	3	6	82854	25/11/2022	25/11/2022	1 DE 1	167	183	17	0	0	0	0	0	0	154
2022	220813	236	2022	10409	83	3	6	44834	25/11/2022	25/11/2022	1 DE 1	184	187	4	0	0	0	0	0	0	154
2022	220821	236	2022	10410	83	3	6	44769	25/11/2022	25/11/2022	1 DE 1	188	191	4	0	0	0	0	0	0	154
2022	220828	236	2022	10411	83	3	6	27484	25/11/2022	25/11/2022	1 DE 1	192	195	4	0	0	0	0	0	0	154
2022	220832	236	2022	10413	83	3	6	10054	25/11/2022	25/11/2022	1 DE 1	196	199	4	0	0	0	0	0	0	154
2022	220458	236	2022	10414	83	4	6	46230	25/11/2022	25/11/2022	1 DE 1	1	50	50	0	0	0	0	0	0	154
2022	220464	236	2022	10415	83	4	6	21658	25/11/2022	25/11/2022	1 DE 1	51	54	4	0	0	0	0	0	0	154
2022	220468	236	2022	10416	83	4	6	13039	25/11/2022	25/11/2022	1 DE 1	55	58	4	0	0	0	0	0	0	154
2022	220472	236	2022	10418	83	4	6	56476	25/11/2022	25/11/2022	1 DE 1	59	62	4	0	0	0	0	0	0	154
2022	220476	236	2022	10419	83	4	6	75834	25/11/2022	25/11/2022	1 DE 1	63	66	4	0	0	0	0	0	0	154
2022	220492	236	2022	10420	83	4	6	27485	25/11/2022	25/11/2022	1 DE 1	67	70	4	0	0	0	0	0	0	154
2022	220499	236	2022	10421	83	4	6	27486	25/11/2022	25/11/2022	1 DE 1	71	74	4	0	0	0	0	0	0	154
2022	220503	236	2022	10422	83	4	6	27487	25/11/2022	25/11/2022	1 DE 1	75	78	4	0	0	0	0	0	0	154
2022	220507	236	2022	10423	83	4	6	27469	25/11/2022	25/11/2022	1 DE 1	79	82	4	0	0	0	0	0	0	154
2022	220511	236	2022	10426	83	4	6	27503	25/11/2022	25/11/2022	1 DE 1	83	86	4	0	0	0	0	0	0	154
2022	220514	236	2022	10427	83	4	6	9613	25/11/2022	25/11/2022	1 DE 1	87	90	4	0	0	0	0	0	0	154
2022	220517	236	2022	10428	83	4	6	13682	25/11/2022	25/11/2022	1 DE 1	91	94	4	0	0	0	0	0	0	154
2022	220521	236	2022	10430	83	4	6	41304	25/11/2022	25/11/2022	1 DE 1	95	98	4	0	0	0	0	0	0	154
2022	220529	236	2022	10433	83	4	6	11176	25/11/2022	25/11/2022	1 DE 1	99	111	13	0	0	0	0	0	0	154
2022	220536	236	2022	10434	83	4	6	18372	25/11/2022	25/11/2022	1 DE 1	112	124	13	0	0	0	0	0	0	154
2022	220553	236	2022	10436	83	4	6	6073	25/11/2022	25/11/2022	1 DE 1	125	204	80	0	0	0	0	0	0	154
2022	220563	236	2022	10437	83	5	6	6073	25/11/2022	25/11/2022	1 DE 1	1	12	12	0	0	0	0	0	0	154
2022	220569	236	2022	10438	83	5	6	14452	25/11/2022	25/11/2022	1 DE 1	13	23	11	0	0	0	0	0	0	154
2022	220574	236	2022	7901	83	5	6	26928	25/11/2022	25/11/2022	1 DE 1	24	37	14	0	0	0	0	0	0	154
2022	220582	236	2022	7902	83	5	6	14428	25/11/2022	25/11/2022	1 DE 1	38	41	4	0	0	0	0	0	0	154
2022	220588	236	2022	10106	83	5	6	94427	25/11/2022	25/11/2022	1 DE 1	42	67	26	0	0	0	0	0	0	154
2022	220592	236	2022	10188	83	5	6	57165	25/11/2022	25/11/2022	1 DE 1	68	80	13	0	0	0	0	0	0	154
2022	220599	236	2022	10488	83	5	6	21945	30/11/2022	30/11/2022	1 DE 1	81	84	4	0	0	0	0	0	0	154
2022	220603	236	2022	10489	83	5	6	21650	30/11/2022	30/11/2022	1 DE 1	85	88	4	0	0	0	0	0	0	154
2022	220609	236	2022	10490	83	5	6	21557	30/11/2022	30/11/2022	1 DE 1	89	92	4	0	0	0	0	0	0	154
2022	220615	236	2022	10491	83	5	6	23546	30/11/2022	30/11/2022	1 DE 1	93	97	5	0	0	0	0	0	0	154
2022	220621	236	2022	10492	83	5	6	23545	30/11/2022	30/11/2022	1 DE 1	98	101	4	0	0	0	0	0	0	154
2022	220629	236	2022	10493	83	5	6	23501	30/11/2022	30/11/2022	1 DE 1	102	105	4	0	0	0	0	0	0	154
2022	220637	236	2022	10494	83	5	6	51419	30/11/2022	30/11/2022	1 DE 1	106	109	4	0	0	0	0	0	0	154
2022	220646	236	2022	10495	83	5	6	52696	30/11/2022	30/11/2022	1 DE 1	110	114	5	0	0	0	0	0	0	154
2022	220660	236	2022	10496	83	5	6	53742	30/11/2022	30/11/2022	1 DE 1	115	154	40	0	0	0	0	0	0	154
2022	220667	236	2022	10497	83	5	6	26203	30/11/2022	30/11/2022	1 DE 1	155	159	5	0	0	0	0	0	0	154
2022	220674	236	2022	10498	83	5	6	52954	30/11/2022	30/11/2022	1 DE 1	160	163	4	0	0	0	0	0	0	154
2022	220679	236	2022	10499	83	5	6	26140	30/11/2022	30/11/2022	1 DE 1	164	167	4	0	0	0	0	0	0	154
2022	220685	236	2022	10500	83	5	6	12148	30/11/2022	30/11/2022	1 DE 1	168	171	4	0	0	0	0	0	0	154
2022	220693	236	2022	10501	83	5	6	27494	30/11/2022	30/11/2022	1 DE 1	172	175	4	0	0	0	0	0	0	154
2022	220699	236	2022	10502	83	5	6	30872	30/11/2022	30/11/2022	1 DE 1	176	179	4	0	0	0	0	0	0	154
2022	220704	236	2022	10503	83	5	6	30872	30/11/2022	30/11/2022	1 DE 1	180	183	4	0	0	0	0	0	0	154
2022	220713	236	2022	10505	83	5	6	50585	30/11/2022	30/11/2022	1 DE 1	184	187	4	0	0	0	0	0	0	154
2022	220719	236	2022	10506	83	5	6	23623	30/11/2022	30/11/2022	1 DE 1	188	191	4	0	0	0	0	0	0	154
2022	220727	236	2022	10507	83	5	6	56499	30/11/2022	30/11/2022	1 DE 1	192	195	4	0	0	0	0	0	0	154
2022	220737	236	2022	10508	83	5	6	57118	30/11/2022	30/11/2022	1 DE 1	196	199	4	0	0	0	0	0	0	154
2022	220746	236	2022	10509	83	5	6	21615	30/11/2022	30/11/2022	1 DE 1	200	203	4	0	0	0	0	0	0	154
2022	220859	236	2022	10513	83	6	6	68067	30/11/2022	30/11/2022	1 DE 1	1	74	74	0	0	0	0	0	0	154
2022	220868	236	2022	10520	83	6	6	26162	30/11/2022	30/11/2022	1 DE 1	75	78	4	0	0	0	0	0	0	154
2022	220874	236	2022	10521	83	6	6	29047	30/11/2022	30/11/2022	1 DE 1	79	82	4	0	0	0	0	0	0	154
2022	220882	236	2022	10522	83	6	6	23506	30/11/2022	30/11/2022	1 DE 1	83	86	4	0	0	0	0	0	0	154
2022	220890	236	2022	10525	83	6	6	21672	30/11/2022	30/11/2022	1 DE 1	87	90	4	0	0	0	0	0	0	154
2022	220897	236	2022	10526	83	6	6	44724	30/11/2022	30/11/2022	1 DE 1	91	94	4	0	0	0	0	0	0	154
2022	220908	236	2022	10516	83	6	6	55117	30/11/2022	30/11/2022	1 DE 1	95	118	24	0	0	0	0	0	0	154
2022	220917	236	2022	10518	83	6	6	44150	30/11/2022	30/11/2022	1 DE 1	119	122	4	0	0	0	0	0	0	154
2022	220925	236	2022	10527	83	6	6	40095	30/11/2022	30/11/2022	1 DE 1	123	126	4	0	0	0	0	0	0	154
2022	220935	236	2022	10529	83	6	6	44780	30/11/2022	30/11/2022	1 DE 1	127	130	4	0	0	0	0	0	0	154
2022	220942	236	2022	10530	83	6	6	62281	30/11/2022	30/11/2022	1 DE 1	131	134	4	0	0	0	0	0	0	154
2022	220954	236	2022	10531	83	6	6	54285	30/11/2022	30/11/2022	1 DE 1	135	138	4	0	0	0	0	0	0	154
2022	220961	236	2022	10532	83	6	6	27493	30/11/2022	30/11/2022	1 DE 1	139	142	4	0	0	0	0	0	0	154
2022	220967	236	2022	10533	83	6	6	44792	30/11/2022	30/11/2022	1 DE 1	143	146	4	0	0	0	0	0	0	154
2022	220973	236	2022	10536	83	6	6	44765	30/11/2022	30/11/2022	1 DE 1	147	150	4	0	0	0	0	0	0	154
2022	220979	236	2022	10537	83	6	6	44796	30/11/2022	30/11/2022	1 DE 1	151	154	4	0	0	0	0	0	0	154
2022	220983	236	2022	10540	83	6	6	27724	30/11/2022	30/11/2022	1 DE 1	155	158	4	0	0	0	0	0	0	154
2022	220987	236	2022	10542	83	6	6	14220	30/11/2022	30/11/2022	1 DE 1	159	162	4	0	0	0	0	0	0	154
2022	220993	236	2022	10546	83	6	6	414	30/11/2022	30/11/2022	1 DE 1	163	167	5	0	0	0	0	0	0	154
2022	221000	236	2022	10549	83	6	6	1967	30/11/2022	30/11/2022	1 DE 1	168	171	4	0	0	0	0	0	0	154
2022	221005	236	2022	10550	83	6	6	38535	30/11/2022	30/11/2022	1 DE 1	172	176	5	0	0	0	0	0	0	154
2022	221010	236	2022	10551	83	6	6	50651	30/11/2022	30/11/2022	1 DE 1	177	180	4	0	0	0	0	0	0	154
2022	221014	236	2022	10553	83	6	6	62279	30/11/2022	30/11/2022	1 DE 1	181	184	4	0	0	0	0	0	0	154
2022	221023	236	2022	10556	83	6	6	14940	30/11/2022	30/11/2022	1 DE 1	185	188	4	0	0	0	0	0	0	154
2022	221031	236	2022	10557	83	7	6	75540	30/11/2022	30/11/2022	1 DE 1	1	42	42	0	0	0	0	0	0	154
2022	221038	236	2022	10559	83	7	6	367	30/11/2022	30/11/2022	1 DE 1	43	60	18	0	0	0	0	0	0	154
2022	221043	236	2022	10561	83	7	6	30310	30/11/2022	30/11/2022	1 DE 1	61	83	23	0	0	0	0	0	0	154
2022	221046	236	2022	10562	83	7	6	22103	30/11/2022	30/11/2022	1 DE 1	84	97	14	0	0	0	0	0	0	154
2022	221051	236	2022	10566	83	7	6	34294	30/11/2022	30/11/2022	1 DE 1	98	99	2	0	0	0	0	0	0	154
2022	221057	236	2022	10567	83	7	6	44345	30/11/2022	30/11/2022	1 DE 1	100	125	26	0	0	0	0	0	0	154
2022	221060	236	2022	10568	83	7	6	44300	30/11/2022	30/11/2022	1 DE 1	126	142	17	0	0	0	0	0	0	154
2022	221063	236	2022	10570	83	7	6	26410	30/11/2022	30/11/2022	1 DE 1	143	150	8	0	0	0	0	0	0	154
2022	221069	236	2022	10573	83	7	6	83771	30/11/2022	30/11/2022	1 DE 1	151	183	33	0	0	0	0	0	0	154
2022	221082	236	2022	10574	83	8	6	20432	30/11/2022	30/11/2022	1 DE 1	1	64	64	0	0	0	0	0	0	154
2022	221090	236	2022	10575	83	8	6	93243	30/11/2022	30/11/2022	1 DE 1	65	80	16	0	0	0	0	0	0	154
2022	221093	236	2022	10576	83	8	6	93302	30/11/2022	30/11/2022	1 DE 1	81	96	16	0	0	0	0	0	0	154
2022	221096	236	2022	10577	83	8	6	93287	30/11/2022	30/11/2022	1 DE 1	97	118	22	0	0	0	0	0	0	154
2022	221100	236	2022	10578	83	8	6	53029	30/11/2022	30/11/2022	1 DE 1	119	122	4	0	0	0	0	0	0	154
2022	221103	236	2022	10579	83	8	6	93252	30/11/2022	30/11/2022	1 DE 1	123	143	21	0	0	0	0	0	0	154
2022	221106	236	2022	10580	83	8	6	2829	30/11/2022	30/11/2022	1 DE 1	144	147	4	0	0	0	0	0	0	154
2022	221109	236	2022	10583	83	8	6	44143	30/11/2022	30/11/2022	1 DE 1	148	151	4	0	0	0	0	0	0	154
2022	221114	236	2022	10584	83	8	6	90715	30/11/2022	30/11/2022	1 DE 1	152	172	21	0	0	0	0	0	0	154
2022	221118	236	2022	10585	83	8	6	23265	30/11/2022	30/11/2022	1 DE 1	173	176	4	0	0	0	0	0	0	154
2022	221122	236	2022	10587	83	8	6	27512	30/11/2022	30/11/2022	1 DE 1	177	180	4	0	0	0	0	0	0	154
2022	221125	236	2022	10588	83	8	6	20748	30/11/2022	30/11/2022	1 DE 1	181	184	4	0	0	0	0	0	0	154
2022	221128	236	2022	10589	83	8	6	27451	30/11/2022	30/11/2022	1 DE 1	185	188	4	0	0	0	0	0	0	154
2022	221131	236	2022	10590	83	8	6	49748	30/11/2022	30/11/2022	1 DE 1	189	192	4	0	0	0	0	0	0	154
2022	221136	236	2022	10592	83	8	6	46152	30/11/2022	30/11/2022	1 DE 1	193	196	4	0	0	0	0	0	0	154
2022	221143	236	2022	10593	83	8	6	22482	30/11/2022	30/11/2022	1 DE 1	197	200	4	0	0	0	0	0	0	154
2022	221149	236	2022	10594	83	9	6	85319	30/11/2022	30/11/2022	1 DE 1	1	57	57	0	0	0	0	0	0	154
2022	221155	236	2022	10596	83	9	6	57179	30/11/2022	30/11/2022	1 DE 1	58	74	17	0	0	0	0	0	0	154
2022	221159	236	2022	10254	83	9	6	66895	30/11/2022	30/11/2022	1 DE 1	75	95	21	0	0	0	0	0	0	154
2022	221162	236	2022	10258	83	9	6	80606	30/11/2022	30/11/2022	1 DE 1	96	116	21	0	0	0	0	0	0	154
2022	221170	236	2022	10256	83	9	6	27829	30/11/2022	30/11/2022	1 DE 1	117	137	21	0	0	0	0	0	0	154
2022	221172	236	2022	10339	83	9	6	52390	30/11/2022	30/11/2022	1 DE 1	138	160	23	0	0	0	0	0	0	154
2022	221179	236	2022	10440	83	9	6	9410	30/11/2022	30/11/2022	1 DE 1	161	199	39	0	0	0	0	0	0	154
2022	221185	236	2022	10443	83	10	6	70613	30/11/2022	30/11/2022	1 DE 1	1	23	23	0	0	0	0	0	0	154
2022	221188	236	2022	10445	83	10	6	44911	30/11/2022	30/11/2022	1 DE 1	24	40	17	0	0	0	0	0	0	154
2022	221191	236	2022	10446	83	10	6	53218	30/11/2022	30/11/2022	1 DE 1	41	69	29	0	0	0	0	0	0	154
2022	221195	236	2022	10447	83	10	6	75617	30/11/2022	30/11/2022	1 DE 1	70	110	41	0	0	0	0	0	0	154
2022	221203	236	2022	10450	83	10	6	81875	30/11/2022	30/11/2022	1 DE 1	111	127	17	0	0	0	0	0	0	154
2022	221207	236	2022	10451	83	10	6	57581	30/11/2022	30/11/2022	1 DE 1	128	143	16	0	0	0	0	0	0	154
2022	221210	236	2022	10453	83	10	6	62303	30/11/2022	30/11/2022	1 DE 1	144	162	19	0	0	0	0	0	0	154
2022	221219	236	2022	10454	83	10	6	1525	30/11/2022	30/11/2022	1 DE 1	163	187	25	0	0	0	0	0	0	154
2022	221226	236	2022	10455	83	11	6	17207	30/11/2022	30/11/2022	1 DE 1	1	29	29	0	0	0	0	0	0	155
2022	221230	236	2022	10460	83	11	6	77321	30/11/2022	30/11/2022	1 DE 1	30	45	16	0	0	0	0	0	0	155
2022	221235	236	2022	10461	83	11	6	77320	30/11/2022	30/11/2022	1 DE 1	46	61	50	0	0	0	0	0	0	155
2022	221238	236	2022	10462	83	11	6	57194	30/11/2022	30/11/2022	1 DE 1	62	85	24	0	0	0	0	0	0	155
2022	221241	236	2022	10463	83	11	6	94161	30/11/2022	30/11/2022	1 DE 1	86	103	18	0	0	0	0	0	0	155
2022	221245	236	2022	10465	83	11	6	33470	30/11/2022	30/11/2022	1 DE 1	104	123	20	0	0	0	0	0	0	155
2022	221249	236	2022	10473	83	11	6	47669	30/11/2022	30/11/2022	1 DE 1	124	128	5	0	0	0	0	0	0	155
2022	221255	236	2022	10476	83	11	6	867	30/11/2022	30/11/2022	1 DE 1	129	133	5	0	0	0	0	0	0	155
2022	221259	236	2022	10477	83	11	6	82424	30/11/2022	30/11/2022	1 DE 1	134	141	8	0	0	0	0	0	0	155
2022	221263	236	2022	10478	83	11	6	75967	30/11/2022	30/11/2022	1 DE 1	142	160	19	0	0	0	0	0	0	155
2022	221265	236	2022	10481	83	11	6	26155	30/11/2022	30/11/2022	1 DE 1	161	164	4	0	0	0	0	0	0	155
2022	221274	236	2022	10482	83	11	6	61694	30/11/2022	30/11/2022	1 DE 1	165	177	13	0	0	0	0	0	0	155
2022	221278	236	2022	10483	83	11	6	61694	30/11/2022	30/11/2022	1 DE 1	178	192	15	0	0	0	0	0	0	155
2022	221290	236	2022	10484	83	11	6	59318	30/11/2022	30/11/2022	1 DE 1	193	207	15	0	0	0	0	0	0	155
2022	221295	236	2022	10485	83	12	6	30084	30/11/2022	30/11/2022	1 DE 1	1	4	4	0	0	0	0	0	0	155
2022	221301	236	2022	10487	83	12	6	21613	30/11/2022	30/11/2022	1 DE 1	5	8	4	0	0	0	0	0	0	155
2022	221305	236	2022	10279	83	12	6	36223	30/11/2022	30/11/2022	1 DE 1	9	12	4	0	0	0	0	0	0	155
2022	221314	236	2022	10591	83	12	6	23035	6/12/2022	6/12/2022	1 DE 1	13	16	4	0	0	0	0	0	0	155
2022	221320	236	2022	10688	83	12	6	73319	6/12/2022	6/12/2022	1 DE 1	17	30	14	0	0	0	0	0	0	155
2022	221327	236	2022	10689	83	12	6	16926	6/12/2022	6/12/2022	1 DE 1	31	67	37	0	0	0	0	0	0	155
2022	221333	236	2022	10690	83	12	6	18016	6/12/2022	6/12/2022	1 DE 1	68	102	35	0	0	0	0	0	0	155
2022	221337	236	2022	10691	83	12	6	2342	6/12/2022	6/12/2022	1 DE 1	103	143	41	0	0	0	0	0	0	155
2022	221339	236	2022	10692	83	12	6	40897	6/12/2022	6/12/2022	1 DE 1	144	148	5	0	0	0	0	0	0	155
2022	221342	236	2022	10693	83	12	6	57581	6/12/2022	6/12/2022	1 DE 1	149	162	14	0	0	0	0	0	0	155
2022	221345	236	2022	10695	83	12	6	29151	6/12/2022	6/12/2022	1 DE 1	163	180	18	0	0	0	0	0	0	155
2022	221352	236	2022	10696	83	12	6	49109	6/12/2022	6/12/2022	1 DE 1	181	203	23	0	0	0	0	0	0	155
2022	221355	236	2022	10698	83	12	6	15768	6/12/2022	6/12/2022	1 DE 1	204	210	7	0	0	0	0	0	0	155
2022	221366	236	2022	10699	83	13	6	4322	6/12/2022	6/12/2022	1 DE 1	1	13	13	0	0	0	0	0	0	155
2022	221371	236	2022	10700	83	13	6	46155	6/12/2022	6/12/2022	1 DE 1	14	28	15	0	0	0	0	0	0	155
2022	221380	236	2022	10701	83	13	6	85588	6/12/2022	6/12/2022	1 DE 1	29	59	31	0	0	0	0	0	0	155
2022	221386	236	2022	10702	83	13	6	85588	6/12/2022	6/12/2022	1 DE 1	60	75	16	0	0	0	0	0	0	155
2022	221392	236	2022	10703	83	13	6	93892	6/12/2022	6/12/2022	1 DE 1	76	95	20	0	0	0	0	0	0	155
2022	221396	236	2022	10704	83	13	6	82227	6/12/2022	6/12/2022	1 DE 1	96	119	24	0	0	0	0	0	0	155
2022	221408	236	2022	10706	83	13	6	39744	6/12/2022	6/12/2022	1 DE 1	120	159	40	0	0	0	0	0	0	155
2022	221446	236	2022	10708	83	14	6	6777	6/12/2022	6/12/2022	1 DE 1	1	16	16	0	0	0	0	0	0	155
2022	221454	236	2022	10709	83	14	6	21817	6/12/2022	6/12/2022	1 DE 1	17	48	32	0	0	0	0	0	0	155
2022	221462	236	2022	10710	83	14	6	47275	6/12/2022	6/12/2022	1 DE 1	49	97	49	0	0	0	0	0	0	155
2022	221474	236	2022	10711	83	14	6	75652	6/12/2022	6/12/2022	1 DE 1	98	146	49	0	0	0	0	0	0	155
2022	228397	236	2022	10712	84	1	6	93930	6/12/2022	6/12/2022	1 DE 1	1	15	15	0	0	0	0	0	0	155
2022	221930	236	2022	10714	84	1	6	94453	6/12/2022	6/12/2022	1 DE 1	16	36	21	0	0	0	0	0	0	155
2022	221934	236	2022	10715	84	1	6	94454	6/12/2022	6/12/2022	1 DE 1	37	57	21	0	0	0	0	0	0	155
2022	221937	236	2022	10716	84	1	6	82728	6/12/2022	6/12/2022	1 DE 1	58	81	24	0	0	0	0	0	0	155
2022	221940	236	2022	10717	84	1	6	82728	6/12/2022	6/12/2022	1 DE 1	82	92	11	0	0	0	0	0	0	155
2022	221943	236	2022	10718	84	1	6	19680	6/12/2022	6/12/2022	1 DE 1	93	122	15	0	0	0	0	0	0	155
2022	221946	236	2022	10720	84	1	6	91088	6/12/2022	6/12/2022	1 DE 1	123	135	13	0	0	0	0	0	0	155
2022	221949	236	2022	10721	84	1	6	91088	6/12/2022	6/12/2022	1 DE 1	136	148	13	0	0	0	0	0	0	155
2022	221952	236	2022	10723	84	1	6	61999	6/12/2022	6/12/2022	1 DE 1	149	156	8	0	0	0	0	0	0	155
2022	221955	236	2022	10724	84	1	6	61999	6/12/2022	6/12/2022	1 DE 1	157	168	12	0	0	0	0	0	0	155
2022	221958	236	2022	10725	84	1	6	89782	6/12/2022	6/12/2022	1 DE 1	169	184	16	0	0	0	0	0	0	155
2022	221961	236	2022	10726	84	2	6	65160	6/12/2022	6/12/2022	1 DE 1	1	20	20	0	0	0	0	0	0	155
2022	221966	236	2022	10727	84	2	6	58268	6/12/2022	6/12/2022	1 DE 1	21	34	14	0	0	0	0	0	0	155
2022	221968	236	2022	10729	84	2	6	23365	6/12/2022	6/12/2022	1 DE 1	35	37	3	0	0	0	0	0	0	155
2022	221973	236	2022	10291	84	2	6	62106	6/12/2022	6/12/2022	1 DE 1	38	54	17	0	0	0	0	0	0	155
2022	221985	236	2022	10297	84	3	6	70560	6/12/2022	6/12/2022	1 DE 1	1	185	185	0	0	0	0	0	0	155
2022	221997	236	2022	10297	84	4	6	70560	6/12/2022	6/12/2022	1 DE 1	186	369	184	0	0	0	0	0	0	155
2022	222005	236	2022	10383	84	5	6	55682	6/12/2022	6/12/2022	1 DE 1	1	22	22	0	0	0	0	0	0	155
